Node1	Node2
L0MLQ9;Q8IH18	Q9VSR3
L0MLQ9;Q8IH18	Q9VCR6
L0MLQ9;Q8IH18	Q9I7U4
L0MLQ9;Q8IH18	Q8MQW8
L0MLQ9;Q8IH18	Q8INQ9;Q8INR0;Q9XYA7
L0MLQ9;Q8IH18	Q9VA38
A8JQT4;E1JJ46;Q6AWQ4;Q8IPN2;Q9VN38	A8JQT4;E1JJ46;Q6AWQ4;Q8IPN2;Q9VN38
A8JQT4;E1JJ46;Q6AWQ4;Q8IPN2;Q9VN38	P62152
A8JQT4;E1JJ46;Q6AWQ4;Q8IPN2;Q9VN38	Q8IQG1
A8JQT4;E1JJ46;Q6AWQ4;Q8IPN2;Q9VN38	M9PGE3;Q9VNY2;Q9VNY4
A8JQT4;E1JJ46;Q6AWQ4;Q8IPN2;Q9VN38	P31007
A8JQT4;E1JJ46;Q6AWQ4;Q8IPN2;Q9VN38	Q24008
A8JQT4;E1JJ46;Q6AWQ4;Q8IPN2;Q9VN38	Q9V393
A8JQT4;E1JJ46;Q6AWQ4;Q8IPN2;Q9VN38	Q8IMT8;Q9VBY7
A0A0B4KFU6;Q8INQ6	Q24323
A0A0B4KFU6;Q8INQ6	H5V864;M9ND28;M9NDX8;M9NEY3;M9NEY5;M9NFI2;M9NFI9;Q9W003;X2JC06
A0A0B4KFU6;Q8INQ6	Q9W258
A0A0B4KFU6;Q8INQ6	A8JNN0;D2NUE8;Q8IQ95;Q8IQ96;Q8IQ97;Q9U7D8
P20905	Q7KU78;Q8MZI3
P20905	Q8IPV3;Q9VPJ9
P20905	Q9VK04;Q9VK06;X2J9M9;X2JDZ6
P20905	Q9VM49;X2J523;X2J9R6;X2JDG0
P20905	M9PE30;Q9VZI1
P20905	A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56
P20905	Q8T6I0;Q8T8W3
P20905	Q8IRH0;Q8IRH1;Q9W0E4
P20905	B6IDV6;E1JHB6;E1JHB7;E1JHB8;M9MRE1;M9PCJ1;M9PCX2;Q7KTI7;Q7KTI8;Q8IPG1;Q9VLQ8
P20905	Q8IR34;Q9VXV6
P20905	A0A0B4K5Z8;A0A0B4K6T4;Q9VNF8
P20905	M9PC99;Q9VQ94
P20905	Q7KVX5;Q9W4N8
P20905	Q960Y8;Q9VEH0
P20905	A0A0B4LGD3;A0A0B4LHE0;Q8MKK5;Q8MLQ5;Q9W1G5;Q9W1G6
P20905	A8JNJ6;M9PBL6;Q7KV69;Q7KV70;Q9VZQ3
B7Z0Q1;B7Z0Q2;Q8IMU3	Q9VF72
Q59E04;Q9VNB0	Q9VYG2
Q59E04;Q9VNB0	Q8IQH4;Q8IQH5;Q9VU18
Q59E04;Q9VNB0	A1ZBG4;A1ZBG6
Q59E04;Q9VNB0	Q0KHT4;Q9VYV9
Q59E04;Q9VNB0	A0A0B4LGM7;A1ZAC8
Q59E04;Q9VNB0	Q9V345
Q59E04;Q9VNB0	Q8IMV1;Q8SY52
Q59E04;Q9VNB0	P48375
Q59E04;Q9VNB0	A0A0B4KHW9;A0A0B4KI25;A8JRD0;A8JRD1;A8JRD2;E1JIX9;Q6NP71;Q9VBN0;Q9VBN1
Q59E04;Q9VNB0	Q23979
Q59E04;Q9VNB0	Q9VDS5
Q59E04;Q9VNB0	Q9VVR6
Q59E04;Q9VNB0	Q9VJD4
Q59E04;Q9VNB0	Q9VJ26
Q59E04;Q9VNB0	Q9VCC9
Q59E04;Q9VNB0	Q9VWD9
Q59E04;Q9VNB0	Q9VBC7
Q59E04;Q9VNB0	Q9W0K4
Q59E04;Q9VNB0	A0A0B4KFT9;Q7KNS5
Q59E04;Q9VNB0	A0A0B4LG88;A0A0B4LGB9;Q9W255
Q59E04;Q9VNB0	Q9W254
Q59E04;Q9VNB0	Q7K3W4
Q59E04;Q9VNB0	Q99323
Q9VK43	D3DMV3;Q7PLT1;Q8MZH9
Q9VK43	A0A0B4K7G1;A0A0B4K897;A0A0B4LGX1;A1ZB77;A1ZB78;A1ZB79;A1ZB80;A1ZB83;E1JGL5;Q7JRI6
Q9VK43	B7Z028;Q9VMD7
Q9VK43	M9PEZ7;M9PF54;Q9VT49;X2JGI5
Q9VMG0	C4NYP8;Q86DS1
Q7KVB1;Q9W0C5	Q7KVB1;Q9W0C5
Q7KVB1;Q9W0C5	P14599
Q7KVB1;Q9W0C5	A8DYI3;Q7JXB5
Q7KVB1;Q9W0C5	Q9VFX9
Q7KVB1;Q9W0C5	E1JIW3;Q9VBY4
Q7KVB1;Q9W0C5	Q9VMS3
Q7KVB1;Q9W0C5	Q9VYT9
Q7KVB1;Q9W0C5	A0A0B4KF65;Q8IPL8;Q9VN29
Q7KVB1;Q9W0C5	Q9VKU3
Q7KVB1;Q9W0C5	Q9VMW9
Q7KVB1;Q9W0C5	Q7KV26;Q9VYE6;Q9VYE7
Q7KVB1;Q9W0C5	O97159
Q7KVB1;Q9W0C5	P20007
Q7KVB1;Q9W0C5	A0A0B4KGF9;A0A0B4KGK5;A0A0B4KGK8;A0A0B4KH21;A0A0B4KH24;A0A0B4KHH8;A0A0B4KHI4;A0A0B4KHT5;A4V364;A8JR54;Q7KSA0;Q8IN47;Q8IN48;Q95TW4;Q9VDI8
Q7KVB1;Q9W0C5	O61307
Q7KVB1;Q9W0C5	Q9XZ56
Q7KVB1;Q9W0C5	Q9VPR1
Q7KVB1;Q9W0C5	Q9VXE8
Q7KVB1;Q9W0C5	Q9W418
Q7KVB1;Q9W0C5	P0CG69
Q7KVB1;Q9W0C5	P46461
Q7KVB1;Q9W0C5	Q9W1L1
Q7KVB1;Q9W0C5	A0A0B4JCX5;A0A0B4KFY5;A0A0B4KGY6;A0A0B4LGY5;A0A0B4LI06;Q0KI94;Q0KI96;Q8INP0;Q8T4D1;Q9GNC8;Q9GQN3;Q9GQN4
A1Z784;A8DY67;Q7JV23	A1Z784;A8DY67;Q7JV23
A1Z784;A8DY67;Q7JV23	O18645
A1Z784;A8DY67;Q7JV23	O62530
A1Z784;A8DY67;Q7JV23	Q9VP61
A1Z784;A8DY67;Q7JV23	Q8SXK2
A1Z784;A8DY67;Q7JV23	P45888
A1Z784;A8DY67;Q7JV23	P32392
A1Z784;A8DY67;Q7JV23	O97182
A1Z784;A8DY67;Q7JV23	Q9VIM5
A1Z784;A8DY67;Q7JV23	Q9VF28
A1Z784;A8DY67;Q7JV23	A8JV29;Q9VX82
A1Z784;A8DY67;Q7JV23	Q9VQD8
A1Z784;A8DY67;Q7JV23	Q9V434
A1Z784;A8DY67;Q7JV23	Q7K0E6
A1Z784;A8DY67;Q7JV23	O77086
A1Z784;A8DY67;Q7JV23	Q9W392
A1Z784;A8DY67;Q7JV23	Q9VK69
A1Z784;A8DY67;Q7JV23	A1Z8U4;Q7KKI0
A1Z784;A8DY67;Q7JV23	Q9VXQ5
A1Z784;A8DY67;Q7JV23	M9PEB1;M9PEH8;Q9VRV1
A1Z784;A8DY67;Q7JV23	Q9VTW6
A1Z784;A8DY67;Q7JV23	Q7JZB4
A1Z784;A8DY67;Q7JV23	Q9VXQ8
A1Z784;A8DY67;Q7JV23	Q7K5K3;Q8IML6
A1Z784;A8DY67;Q7JV23	Q9VV19
A1Z784;A8DY67;Q7JV23	A8DYB0
A1Z784;A8DY67;Q7JV23	Q9VCE9
A1Z784;A8DY67;Q7JV23	Q9V9Q4
A1Z784;A8DY67;Q7JV23	Q7JWD3
A1Z784;A8DY67;Q7JV23	D2A6J9;Q7PLL6
A1Z784;A8DY67;Q7JV23	Q9VD22
A1Z784;A8DY67;Q7JV23	Q9I7L0
A1Z784;A8DY67;Q7JV23	Q8I0S9;Q9V9T5
A1Z784;A8DY67;Q7JV23	Q9V4B8
A1Z784;A8DY67;Q7JV23	Q7KSI6;Q9VF73;Q9VF74
A1Z784;A8DY67;Q7JV23	Q9W138
A1Z784;A8DY67;Q7JV23	Q9VMX3
A1Z784;A8DY67;Q7JV23	Q9VEP0
A1Z784;A8DY67;Q7JV23	Q7KU81
A1Z784;A8DY67;Q7JV23	Q961B9
A1Z784;A8DY67;Q7JV23	Q9VG59
A1Z784;A8DY67;Q7JV23	Q9VG61
A1Z784;A8DY67;Q7JV23	Q9VJK3
A1Z784;A8DY67;Q7JV23	Q9VBG6
A1Z784;A8DY67;Q7JV23	M9PF61;M9PI17;Q8IQF8;Q9VTK9
A1Z784;A8DY67;Q7JV23	Q9VXW2
A1Z784;A8DY67;Q7JV23	Q9VVD0
A1Z784;A8DY67;Q7JV23	Q9VUM4
A1Z784;A8DY67;Q7JV23	Q9VW92
A1Z784;A8DY67;Q7JV23	Q7K3R0
A1Z784;A8DY67;Q7JV23	Q9VXR3;X2JC16;X2JDY2;X2JF73;X2JF83;X2JFK0;X2JKH9
A1Z784;A8DY67;Q7JV23	Q9V677
A1Z784;A8DY67;Q7JV23	Q9VXR5
A1Z784;A8DY67;Q7JV23	Q9VW13
A1Z784;A8DY67;Q7JV23	Q8T8R1
A1Z784;A8DY67;Q7JV23	O46034;Q9VSK2
A1Z784;A8DY67;Q7JV23	Q7K1Y4
A1Z784;A8DY67;Q7JV23	P08181
A1Z784;A8DY67;Q7JV23	P54367
A1Z784;A8DY67;Q7JV23	P29747
A1Z784;A8DY67;Q7JV23	Q9XZU1
A1Z784;A8DY67;Q7JV23	Q9V4I1
A1Z784;A8DY67;Q7JV23	Q9VGK7
A1Z784;A8DY67;Q7JV23	P15007
A1Z784;A8DY67;Q7JV23	P34082
A1Z784;A8DY67;Q7JV23	P07486
A1Z784;A8DY67;Q7JV23	P07487
A1Z784;A8DY67;Q7JV23	Q9VEN3
A1Z784;A8DY67;Q7JV23	A8Y596;A8Y599;A8Y5A0;A8Y5A1;E8NHS9;Q7PLC5;Q7PLC6;Q7PLC7
A1Z784;A8DY67;Q7JV23	Q9VAW3
A1Z784;A8DY67;Q7JV23	Q8IRJ9;Q9W0U0
A1Z784;A8DY67;Q7JV23	Q961R8;Q9VUK8
A1Z784;A8DY67;Q7JV23	P32865
A1Z784;A8DY67;Q7JV23	A0A0B4KF92;A0A0B4LGM5;A0A0B4LGS6;Q9VNC3
A1Z784;A8DY67;Q7JV23	P02299
A1Z784;A8DY67;Q7JV23	C0HL66;C0HL67
A1Z784;A8DY67;Q7JV23	P84040
A1Z784;A8DY67;Q7JV23	P29843
A1Z784;A8DY67;Q7JV23	P11147
A1Z784;A8DY67;Q7JV23	M9MSL3;Q9VUC1
A1Z784;A8DY67;Q7JV23	O02649
A1Z784;A8DY67;Q7JV23	Q9VPS5
A1Z784;A8DY67;Q7JV23	Q9VMN5
A1Z784;A8DY67;Q7JV23	P02828
A1Z784;A8DY67;Q7JV23	A8JNR2;A8JNR3;Q8IQE6;X2JCT5
A1Z784;A8DY67;Q7JV23	Q8MSW0
A1Z784;A8DY67;Q7JV23	E3CTS5;Q9V400
A1Z784;A8DY67;Q7JV23	Q9V3P0
A1Z784;A8DY67;Q7JV23	Q9V3Q4
A1Z784;A8DY67;Q7JV23	Q9VN44
A1Z784;A8DY67;Q7JV23	Q8MSQ4;Q9VE37
A1Z784;A8DY67;Q7JV23	Q2QBM1;Q9VG31;Q9VG32
A1Z784;A8DY67;Q7JV23	E1JIZ4;E1JIZ5;Q9VB69
A1Z784;A8DY67;Q7JV23	Q86NT5
A1Z784;A8DY67;Q7JV23	A1ZAF6;Q8T4C6
A1Z784;A8DY67;Q7JV23	Q9VAW8
A1Z784;A8DY67;Q7JV23	Q9W4S7
A1Z784;A8DY67;Q7JV23	Q23978
A1Z784;A8DY67;Q7JV23	Q23979
A1Z784;A8DY67;Q7JV23	Q9V3H9
A1Z784;A8DY67;Q7JV23	Q7JXU4
A1Z784;A8DY67;Q7JV23	P40807
A1Z784;A8DY67;Q7JV23	O16810
A1Z784;A8DY67;Q7JV23	Q7JRD4
A1Z784;A8DY67;Q7JV23	P52034
A1Z784;A8DY67;Q7JV23	Q961E7;Q9I7D0;X2JEJ4
A1Z784;A8DY67;Q7JV23	M9PAY7;Q7KTZ2
A1Z784;A8DY67;Q7JV23	Q9VTZ6
A1Z784;A8DY67;Q7JV23	Q9VKP2
A1Z784;A8DY67;Q7JV23	P22769
A1Z784;A8DY67;Q7JV23	Q24178
A1Z784;A8DY67;Q7JV23	Q27575
A1Z784;A8DY67;Q7JV23	Q9VJJ0
A1Z784;A8DY67;Q7JV23	Q8T8U1
A1Z784;A8DY67;Q7JV23	Q9VQE5
A1Z784;A8DY67;Q7JV23	Q8IRH0;Q8IRH1;Q9W0E4
A1Z784;A8DY67;Q7JV23	Q7KMQ6;Q9V3L4;Q9Y0B6
A1Z784;A8DY67;Q7JV23	Q9VBU2
A1Z784;A8DY67;Q7JV23	Q9VHJ4
A1Z784;A8DY67;Q7JV23	Q9VWE7
A1Z784;A8DY67;Q7JV23	M9PBZ2;Q24474;Q9VQJ0
A1Z784;A8DY67;Q7JV23	P48591
A1Z784;A8DY67;Q7JV23	P08266
A1Z784;A8DY67;Q7JV23	P46222
A1Z784;A8DY67;Q7JV23	Q9VJ19
A1Z784;A8DY67;Q7JV23	P49630
A1Z784;A8DY67;Q7JV23	P09180
A1Z784;A8DY67;Q7JV23	C0HKA0;C0HKA1
A1Z784;A8DY67;Q7JV23	Q9VW54
A1Z784;A8DY67;Q7JV23	P55035
A1Z784;A8DY67;Q7JV23	Q9V3P6
A1Z784;A8DY67;Q7JV23	Q7KMP8
A1Z784;A8DY67;Q7JV23	Q7KMQ0
A1Z784;A8DY67;Q7JV23	Q9V405
A1Z784;A8DY67;Q7JV23	Q9VH79
A1Z784;A8DY67;Q7JV23	Q9W414
A1Z784;A8DY67;Q7JV23	Q9VTQ9
A1Z784;A8DY67;Q7JV23	O18413
A1Z784;A8DY67;Q7JV23	Q9VA54
A1Z784;A8DY67;Q7JV23	Q9VR61
A1Z784;A8DY67;Q7JV23	A1A703;Q0KI34;Q7JQX9;Q8I0A1;Q8SXT8;Q9VDD2
A1Z784;A8DY67;Q7JV23	P40320
A1Z784;A8DY67;Q7JV23	Q9VD29
A1Z784;A8DY67;Q7JV23	Q9VB08
A1Z784;A8DY67;Q7JV23	Q9V3C8
A1Z784;A8DY67;Q7JV23	Q9VK34
A1Z784;A8DY67;Q7JV23	Q9VAQ1
A1Z784;A8DY67;Q7JV23	Q9XTL2
A1Z784;A8DY67;Q7JV23	Q9NJG9
A1Z784;A8DY67;Q7JV23	Q9W2G5
A1Z784;A8DY67;Q7JV23	Q7KN62
A1Z784;A8DY67;Q7JV23	O96880
A1Z784;A8DY67;Q7JV23	Q8IPH0;Q9VLU2
A1Z784;A8DY67;Q7JV23	Q8IP94;Q9VKB0
A1Z784;A8DY67;Q7JV23	Q9VQG0
A1Z784;A8DY67;Q7JV23	Q9W418
A1Z784;A8DY67;Q7JV23	P0CG69
A1Z784;A8DY67;Q7JV23	M9PDK3;Q9W0L7
A1Z784;A8DY67;Q7JV23	A0A0B4KF06;Q0E993
A1Z784;A8DY67;Q7JV23	A1Z713
A1Z784;A8DY67;Q7JV23	A1Z7Q8;Q95SG9
A1Z784;A8DY67;Q7JV23	P06603
A1Z784;A8DY67;Q7JV23	P06605
A1Z784;A8DY67;Q7JV23	P06604
A1Z784;A8DY67;Q7JV23	Q9VC57
A1Z784;A8DY67;Q7JV23	P08879
A1Z784;A8DY67;Q7JV23	O62621
A1Z784;A8DY67;Q7JV23	A1ZAB5
A1Z784;A8DY67;Q7JV23	A0A0B4JCV6;A0A0B4JCW5;A0A0B4JD62;A0A0B4JDA1;A0A0B4JDB5;A0A0B4LGQ5;A0A0B4LGR2;A0A0B4LHQ4;Q9VN58
A1Z784;A8DY67;Q7JV23	O76324
A1Z784;A8DY67;Q7JV23	Q9NJH0
A1Z784;A8DY67;Q7JV23	Q9I7K5
A1Z784;A8DY67;Q7JV23	Q9TVM2
A1Z784;A8DY67;Q7JV23	O96838
A1Z784;A8DY67;Q7JV23	Q02361
A1Z784;A8DY67;Q7JV23	E1NZB4;Q9VYI0
A1Z784;A8DY67;Q7JV23	Q8I0G5
A1Z784;A8DY67;Q7JV23	A0A0B4K7N0;A1Z8W8;A1Z8W9
A1Z784;A8DY67;Q7JV23	A1Z6E0
A1Z784;A8DY67;Q7JV23	Q8T0S6
A1Z784;A8DY67;Q7JV23	M9PHI7;Q9VRQ1
A1Z784;A8DY67;Q7JV23	Q9W0G4
A1Z784;A8DY67;Q7JV23	Q9VUV9
A1Z784;A8DY67;Q7JV23	A1Z7Z6
A1Z784;A8DY67;Q7JV23	Q9VNC1
A1Z784;A8DY67;Q7JV23	P23696
A1Z784;A8DY67;Q7JV23	A0A0S0WN65;A8DYV6;E0A9E1;Q7KTN8;Q9VMR4
A1Z784;A8DY67;Q7JV23	Q9VVR1
A1Z784;A8DY67;Q7JV23	M9NE66;M9NF56;M9NFQ1;Q9VSU8;X2J8V0;X2JAU8;X2JC77;X2JCQ1;X2JGF9
A1Z784;A8DY67;Q7JV23	Q86BA5
A1Z784;A8DY67;Q7JV23	Q94920
A1Z784;A8DY67;Q7JV23	O96553
A1Z784;A8DY67;Q7JV23	P25822
A1Z784;A8DY67;Q7JV23	P05990
A1Z784;A8DY67;Q7JV23	Q9V3K3
A1Z784;A8DY67;Q7JV23	Q7JUX9
A1Z784;A8DY67;Q7JV23	Q9U1H9
A1Z784;A8DY67;Q7JV23	P17133
A1Z784;A8DY67;Q7JV23	P38979
M9NDN7;M9NF12;M9PBA8;Q9VK51;X2JAA1	Q9VBL7
M9NDN7;M9NF12;M9PBA8;Q9VK51;X2JAA1	Q9VFF0
M9PE08;Q9W038	Q24114
A0A0B4LEU5;A1Z8R2;Q961B8	Q9W3W6
A0A0B4LEU5;A1Z8R2;Q961B8	Q8I0J1;Q8IMG1;Q9V9U3
A0A0B4LEU5;A1Z8R2;Q961B8	Q8T007;Q9VGL7
A0A0B4LEU5;A1Z8R2;Q961B8	M9PE01;Q7KM03;Q7KM04;Q7KM05;Q7KM08;Q9XTK9
A0A0B4LEU5;A1Z8R2;Q961B8	M9PG20;M9PG82;M9PID3;Q9VPB0
A0A0B4LEU5;A1Z8R2;Q961B8	Q9W396
A0A0B4LEU5;A1Z8R2;Q961B8	P02299
A0A0B4LEU5;A1Z8R2;Q961B8	Q9VDY1
A0A0B4LEU5;A1Z8R2;Q961B8	Q24564
A0A0B4LEU5;A1Z8R2;Q961B8	P07207
A0A0B4LEU5;A1Z8R2;Q961B8	Q7KT38;Q9VJ30;X2J946
A0A0B4LEU5;A1Z8R2;Q961B8	Q24568
A0A0B4LEU5;A1Z8R2;Q961B8	E1JHT6;E1JHT9;Q7KTP4;Q9VMV9;Q9VMW1;Q9VMW2;Q9VMW4
A0A0B4LEU5;A1Z8R2;Q961B8	A1Z9S5;A1Z9S6
A0A0B4LEU5;A1Z8R2;Q961B8	P05205
A0A0B4LEU5;A1Z8R2;Q961B8	A0A0B4KGE5;A0A0B4KH12;A0A0B4KHG7;A0A0B4KHT0;A8WHL4;Q9VDK5
A0A0B4LEU5;A1Z8R2;Q961B8	Q9VPR7
A0A0B4LEU5;A1Z8R2;Q961B8	Q32KD2
A0A0B4LEU5;A1Z8R2;Q961B8	P56721
A0A0B4LEU5;A1Z8R2;Q961B8	Q9VG84
A0A0B4LEU5;A1Z8R2;Q961B8	Q86B87
A0A0B4LEU5;A1Z8R2;Q961B8	P18431
Q9V778	B7Z0R7;Q86BR6;Q95TJ1;Q9VAF9
Q9V778	A0A0B4KHK0;Q9VBQ6
Q9V778	O46085;Q7KW08
A1Z992	D1YSF9;Q0KIF4;Q59DQ4;Q8IMC2;Q9V4E5
A1Z992	M9PGV5;Q0KHU0;Q9VZ45
A1Z992	M9PBZ2;Q24474;Q9VQJ0
A1Z992	A0A0B4KF69;A1ZA05;Q0E965
A1Z992	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
A1Z992	E1NZB4;Q9VYI0
Q32KD4;Q7KY08	Q32KD4;Q7KY08
Q32KD4;Q7KY08	Q7PLK0
Q32KD4;Q7KY08	O77134
Q32KD4;Q7KY08	O01666
Q32KD4;Q7KY08	P02572
Q32KD4;Q7KY08	P10987
Q32KD4;Q7KY08	P14599
Q32KD4;Q7KY08	P40945
Q32KD4;Q7KY08	Q8SWR8
Q32KD4;Q7KY08	P48605
Q32KD4;Q7KY08	A1Z8U4;Q7KKI0
Q32KD4;Q7KY08	Q7KU78;Q8MZI3
Q32KD4;Q7KY08	Q9V4F3
Q32KD4;Q7KY08	Q9VNR8
Q32KD4;Q7KY08	Q9I7T7
Q32KD4;Q7KY08	Q9VH95
Q32KD4;Q7KY08	Q9VL29
Q32KD4;Q7KY08	Q9VK89
Q32KD4;Q7KY08	Q9VSH4
Q32KD4;Q7KY08	Q7K4L8
Q32KD4;Q7KY08	Q9XZ58
Q32KD4;Q7KY08	Q9XYM0
Q32KD4;Q7KY08	Q24311
Q32KD4;Q7KY08	Q9V9R2
Q32KD4;Q7KY08	Q9VAQ0
Q32KD4;Q7KY08	Q9VCU9
Q32KD4;Q7KY08	Q9Y166
Q32KD4;Q7KY08	P98149
Q32KD4;Q7KY08	Q9VL78
Q32KD4;Q7KY08	Q9VGF7
Q32KD4;Q7KY08	A8WHE0;Q8INJ3
Q32KD4;Q7KY08	Q7KQM6
Q32KD4;Q7KY08	P29844
Q32KD4;Q7KY08	P11147
Q32KD4;Q7KY08	P29845
Q32KD4;Q7KY08	P02828
Q32KD4;Q7KY08	Q9V3Y8
Q32KD4;Q7KY08	Q9V3P0
Q32KD4;Q7KY08	Q9VYA5
Q32KD4;Q7KY08	A0A0B4KH16;A0A0B4KHT3;Q9VDJ9
Q32KD4;Q7KY08	Q7JUS9
Q32KD4;Q7KY08	Q0E8E8
Q32KD4;Q7KY08	Q9V4E0
Q32KD4;Q7KY08	Q9VIF1
Q32KD4;Q7KY08	Q9U9Q2
Q32KD4;Q7KY08	A0A0B4LEZ3;A8DY80;A8DY81;A8DY82;E2QCN4
Q32KD4;Q7KY08	Q95SH0
Q32KD4;Q7KY08	Q9VEN9
Q32KD4;Q7KY08	P54399
Q32KD4;Q7KY08	P52034
Q32KD4;Q7KY08	A8DYI6;A8DYI7;Q0E924
Q32KD4;Q7KY08	P16905
Q32KD4;Q7KY08	E1JHY7;Q8I0I5;Q9VTS4;X2JCC3
Q32KD4;Q7KY08	Q9VUM1
Q32KD4;Q7KY08	A1ZAK7;A1ZAK8;A1ZAK9
Q32KD4;Q7KY08	F3YDK4;Q8IMC4;Q95RR6;Q9V4D9
Q32KD4;Q7KY08	O18640
Q32KD4;Q7KY08	A0A0B4LGJ4;O96692
Q32KD4;Q7KY08	M9PBZ2;Q24474;Q9VQJ0
Q32KD4;Q7KY08	Q9VTP4
Q32KD4;Q7KY08	P46222
Q32KD4;Q7KY08	Q9VJY6
Q32KD4;Q7KY08	Q9VBN5
Q32KD4;Q7KY08	Q9W499
Q32KD4;Q7KY08	Q9W5N2
Q32KD4;Q7KY08	Q0E9B6
Q32KD4;Q7KY08	P13008
Q32KD4;Q7KY08	Q24186
Q32KD4;Q7KY08	Q9VFE4
Q32KD4;Q7KY08	P55935
Q32KD4;Q7KY08	Q9VRV7
Q32KD4;Q7KY08	Q9VU02
Q32KD4;Q7KY08	Q9VJZ5
Q32KD4;Q7KY08	Q9XZ56
Q32KD4;Q7KY08	P0CG69
Q32KD4;Q7KY08	Q9VBZ5
Q32KD4;Q7KY08	P13395
Q32KD4;Q7KY08	P06603
Q32KD4;Q7KY08	P06605
Q32KD4;Q7KY08	Q9VA73
Q32KD4;Q7KY08	Q00963
Q32KD4;Q7KY08	P61857
Q32KD4;Q7KY08	Q9VEX6
Q32KD4;Q7KY08	Q8MQJ9
Q32KD4;Q7KY08	Q9VEN1
Q32KD4;Q7KY08	Q9VPR7
Q32KD4;Q7KY08	Q9U6Y9
Q32KD4;Q7KY08	L7EEF1;Q7PLL1;Q7PLL3;Q8SYL3
Q32KD4;Q7KY08	P16914
Q32KD4;Q7KY08	E1NZB4;Q9VYI0
Q32KD4;Q7KY08	Q8SY33
Q32KD4;Q7KY08	Q24592
Q32KD4;Q7KY08	Q9V3N4
Q32KD4;Q7KY08	A1ZAW5
Q32KD4;Q7KY08	Q7KTY3;Q86PD7
Q32KD4;Q7KY08	M9MRT5;Q4TZM6;Q8IP72;Q9VJY9;X2J5X6;X2JAB1
Q32KD4;Q7KY08	A1Z9E3
Q32KD4;Q7KY08	M9PH32;Q9W378
Q32KD4;Q7KY08	P24785
Q32KD4;Q7KY08	Q9VSD6
Q32KD4;Q7KY08	P54622
Q32KD4;Q7KY08	Q9V3B8
Q32KD4;Q7KY08	P25724
Q32KD4;Q7KY08	P21187
Q32KD4;Q7KY08	Q9VHF5
Q32KD4;Q7KY08	P48611
Q32KD4;Q7KY08	A0A0B4KFT9;Q7KNS5
Q32KD4;Q7KY08	A0A0B4LG88;A0A0B4LGB9;Q9W255
Q32KD4;Q7KY08	Q9W254
Q32KD4;Q7KY08	Q7KSQ0
Q32KD4;Q7KY08	Q26365
Q32KD4;Q7KY08	Q9VPQ2
Q32KD4;Q7KY08	E1JI59;Q6U9V3;Q7KTX2;Q9VP80
Q32KD4;Q7KY08	A0A0B4JCW4;A0A126GUR6;Q95U38;Q9VHJ8
Q32KD4;Q7KY08	A0A0B4KHK1;Q9VDE3
Q32KD4;Q7KY08	Q23972
Q32KD4;Q7KY08	Q9NBK5
Q32KD4;Q7KY08	Q7K112;Q8IMX0;Q8IMX1;Q9VCB6
Q32KD4;Q7KY08	Q9VIP8
Q32KD4;Q7KY08	Q9VR53
Q32KD4;Q7KY08	Q9V4M2
Q32KD4;Q7KY08	M9NFR5;Q95RE4
Q32KD4;Q7KY08	Q99323
Q9VUQ5	A0A0B4KH60;Q9VGI1
Q9VUQ5	A1Z847;Q0E9D9
Q9VUQ5	E1JHG4;Q95TU2;Q9VKD8
Q9VUQ5	A0A0B4LFK8;A1ZAW0
Q9VUQ5	A0A0B4KFF6;A8DY77;Q7K304
Q9VUQ5	M9PGH7;Q95RU8
Q9VUQ5	P58956;P58957;P58958;P58959
Q9VUQ5	A8JNV9;B7Z084;Q9VW39
Q9VUQ5	Q7KMQ6;Q9V3L4;Q9Y0B6
Q9VUQ5	F3YDK4;Q8IMC4;Q95RR6;Q9V4D9
Q9VUQ5	E1JHY2;Q4V4X9;Q4V503;Q9VTQ2
Q9VUQ5	Q8IQ53;Q9VRL1
Q9VUQ5	M9PD17;Q9VW83
Q9VUQ5	A0A0B4K7P1;Q8IMZ4;Q9N6D8
Q9VUQ5	Q9VWJ6;X2JFR5;X2JL73
Q9VUQ5	M9PBJ1;M9PE03;Q0E8J3;Q0E8J4;Q0E8J5;Q9W053
Q7PLK0	E1JHY7;Q8I0I5;Q9VTS4;X2JCC3
Q7PLK0	D5AEP3;E1JGN5;Q0E910;Q7KN83
Q7PLK0	M9PCB7;M9PF14;M9PF20;M9PFB2;M9PFF9;M9PFG3;M9PI44;Q9VTZ0
Q7PLK0	Q7K112;Q8IMX0;Q8IMX1;Q9VCB6
Q9VQ79	Q7KSB7;Q9VDS9
Q9VQ79	Q95TZ0;Q9W2G2
Q9VQ79	A0A0B4KEI3;A1Z814;E1JH23
Q9VQ79	Q9VKM7;Q9VKM8
Q9VQ79	M9NF21;M9PBR6;Q8I0D5;Q8I934;Q8I935;Q9VRR4
Q9VQ79	B7Z0D3;B7Z0D4;M9ND57;M9PBU3;M9PEE7;M9PHN9;Q9VS82;Q9VS83
Q9VQ79	A8JNN5;Q9VSI2
