negatives
"frozenset({'IL1', 'Q68CZ1', 'Q8N0Z3'})"
"frozenset({'Q6ZRV2', 'IL1', 'Q9P0S3'})"
"frozenset({'Q9H8H0', 'Q9UJV9', 'IL1'})"
"frozenset({'IL1', 'Q9BXR3', 'Q9Y2Y4'})"
"frozenset({'Q9H1Y0', 'IL1', 'Q9Y6W3'})"
"frozenset({'P00533', 'IL1', 'Q92538'})"
"frozenset({'Q96PU5', 'IL1', 'Q9BRP8'})"
"frozenset({'IL1', 'Q9Y5B9', 'P61956'})"
"frozenset({'IL1', 'P63167', 'Q8TD26'})"
"frozenset({'IL1', 'P43004', 'P10636'})"
"frozenset({'Q5SW96', 'IL1', 'P05549'})"
"frozenset({'IL1', 'O75031', 'P33176'})"
"frozenset({'IL1', 'P05412', 'Q9H9B4'})"
"frozenset({'Q15717', 'IL1', 'O15511'})"
"frozenset({'IL1', 'P43034', 'P31939'})"
"frozenset({'Q96HJ5', 'IL1', 'Q9BZL3'})"
"frozenset({'IL1', 'Q9BYQ4', 'P57678'})"
"frozenset({'P53992', 'IL1', 'P21281'})"
"frozenset({'IL1', 'Q13263', 'P35244'})"
"frozenset({'Q15393', 'IL1', 'Q7RTV0'})"
"frozenset({'P11488', 'IL1', 'P35913'})"
"frozenset({'IL1', 'Q14687', 'Q08379'})"
"frozenset({'Q9UL42', 'IL1', 'Q9C086'})"
"frozenset({'Q14681', 'IL1', 'P06748'})"
"frozenset({'P04040', 'IL1', 'P98177'})"
"frozenset({'P11802', 'IL1', 'Q9BY76'})"
"frozenset({'Q14684', 'IL1', 'Q96BK5'})"
"frozenset({'IL1', 'P42229', 'Q9Y2K5'})"
"frozenset({'P35227', 'IL1', 'Q9H3G5'})"
"frozenset({'IL1', 'Q01970', 'Q15599'})"
"frozenset({'P52848', 'IL1', 'Q24JP5'})"
"frozenset({'IL1', 'Q15642', 'Q5JSH3'})"
"frozenset({'Q9BYD1', 'P82933', 'IL1'})"
"frozenset({'Q14686', 'IL1', 'Q9Y618'})"
"frozenset({'IL1', 'Q13619', 'P82912'})"
"frozenset({'Q13480', 'IL1', 'O95817'})"
"frozenset({'Q15942', 'IL1', 'Q96TA1'})"
"frozenset({'P05113', 'IL1', 'Q9HC73'})"
"frozenset({'IL1', 'Q9HB96', 'Q6NZ36'})"
"frozenset({'IL1', 'Q9BQ89', 'Q5TCZ1'})"
"frozenset({'P46940', 'IL1', 'P04629'})"
"frozenset({'P62277', 'IL1', 'P46782'})"
"frozenset({'IL1', 'P22736', 'Q15831'})"
"frozenset({'IL1', 'Q9H293', 'P16455'})"
"frozenset({'IL1', 'Q92667', 'P19429'})"
"frozenset({'Q9BQD3', 'IL1', 'Q9H492'})"
"frozenset({'P02751', 'IL1', 'P08708'})"
"frozenset({'IL1', 'Q99750', 'Q99895'})"
"frozenset({'IL1', 'P62258', 'O60260'})"
"frozenset({'P52789', 'Q8IWL3', 'IL1'})"
"frozenset({'IL1', 'Q8IUQ4', 'Q96SN8'})"
"frozenset({'Q9H0W5', 'IL1', 'P40926'})"
"frozenset({'Q9H5J8', 'IL1', 'Q16891'})"
"frozenset({'P49736', 'IL1', 'Q8NA72'})"
"frozenset({'Q14129', 'IL1', 'Q9UGJ1'})"
"frozenset({'P35226', 'O60762', 'IL1'})"
"frozenset({'Q9UGP8', 'IL1', 'P10914'})"
"frozenset({'P02751', 'IL1', 'Q07021'})"
"frozenset({'IL1', 'Q9UBV8', 'Q01844'})"
"frozenset({'IL1', 'P02452', 'Q13485'})"
"frozenset({'P35637', 'IL1', 'P17858'})"
"frozenset({'Q86UK5', 'IL1', 'P04843'})"
"frozenset({'IL1', 'Q14999', 'P43243'})"
"frozenset({'Q8TEJ3', 'IL1', 'Q8IVT5'})"
"frozenset({'P35813', 'IL1', 'O75688'})"
"frozenset({'IL1', 'Q99704', 'P46109'})"
"frozenset({'O75382', 'IL1', 'Q8TBB1'})"
"frozenset({'Q9H3P7', 'IL1', 'Q9GZL7'})"
"frozenset({'IL1', 'Q9NUX5', 'O43768'})"
"frozenset({'P10275', 'IL1', 'Q53H54'})"
"frozenset({'Q8N5R6', 'IL1', 'Q8N1B4'})"
"frozenset({'Q00987', 'IL1', 'O14818'})"
"frozenset({'Q92993', 'Q8IYL3', 'IL1'})"
"frozenset({'P12821', 'IL1', 'P68400'})"
"frozenset({'P67809', 'IL1', 'Q8WXX5'})"
"frozenset({'P31153', 'IL1', 'Q9NRD1'})"
"frozenset({'Q9UNE7', 'IL1', 'Q96M98'})"
"frozenset({'IL1', 'Q96CP2', 'Q9NUY8'})"
"frozenset({'Q92564', 'Q15717', 'IL1'})"
"frozenset({'IL1', 'Q06210', 'P41252'})"
"frozenset({'IL1', 'Q92556', 'O95817'})"
"frozenset({'Q13616', 'IL1', 'Q9BQ83'})"
"frozenset({'P54274', 'O43365', 'IL1'})"
"frozenset({'Q9UG01', 'IL1', 'P31146'})"
"frozenset({'P40337', 'IL1', 'Q9GZT9'})"
"frozenset({'Q9UKB1', 'P49841', 'IL1'})"
"frozenset({'IL1', 'P25789', 'P00519'})"
"frozenset({'O00159', 'IL1', 'Q9Y6K9'})"
"frozenset({'P19022', 'IL1', 'P62910'})"
"frozenset({'P04440', 'IL1', 'Q6VN20'})"
"frozenset({'Q9NSK0', 'IL1', 'P38432'})"
"frozenset({'IL1', 'P62807', 'Q01831'})"
"frozenset({'IL1', 'P62937', 'P15884'})"
"frozenset({'Q96FJ0', 'IL1', 'P43357'})"
"frozenset({'Q15424', 'IL1', 'P15923'})"
"frozenset({'O95487', 'IL1', 'Q15437'})"
"frozenset({'P54920', 'IL1', 'P27694'})"
"frozenset({'Q13489', 'Q96EP0', 'IL1'})"
"frozenset({'Q9NYZ3', 'IL1', 'Q99728'})"
"frozenset({'P18124', 'P11142', 'IL1'})"
"frozenset({'P42694', 'IL1', 'Q8NDN9'})"
"frozenset({'O43823', 'IL1', 'Q49AN0'})"
"frozenset({'O14965', 'IL1', 'Q96L93'})"
"frozenset({'P49639', 'IL1', 'O75093'})"
"frozenset({'Q6NZY4', 'IL1', 'Q9Y2T4'})"
"frozenset({'P63151', 'IL1', 'Q00537'})"
"frozenset({'Q9BWT7', 'IL1', 'Q9BYQ4'})"
"frozenset({'IL1', 'Q8IYR0', 'O76011'})"
"frozenset({'Q9BXL5', 'IL1', 'P12830'})"
"frozenset({'P10114', 'O43818', 'IL1'})"
"frozenset({'IL1', 'Q99714', 'O94979'})"
"frozenset({'IL1', 'Q8N163', 'P04637'})"
"frozenset({'Q05193', 'IL1', 'O00165'})"
"frozenset({'P32121', 'IL1', 'O95222'})"
"frozenset({'P15336', 'IL1', 'Q969H8'})"
"frozenset({'P14625', 'IL1', 'P12004'})"
"frozenset({'Q08050', 'IL1', 'P21675'})"
"frozenset({'A5YKK6', 'IL1', 'P78543'})"
"frozenset({'Q9NQC8', 'IL1', 'Q9P2H3'})"
"frozenset({'IL1', 'P05067', 'P49848'})"
"frozenset({'Q8TCE9', 'IL1', 'P21333'})"
"frozenset({'Q92734', 'IL1', 'Q9UBV8'})"
"frozenset({'P40313', 'IL1', 'Q6AI12'})"
"frozenset({'P42766', 'IL1', 'P62424'})"
"frozenset({'IL1', 'Q32P51', 'O14949'})"
"frozenset({'IL1', 'Q86X19', 'O43865'})"
"frozenset({'IL1', 'Q8NB78', 'Q9NP31'})"
"frozenset({'Q15797', 'IL1', 'P24863'})"
"frozenset({'O95831', 'IL1', 'P16104'})"
"frozenset({'P22087', 'IL1', 'P49711'})"
"frozenset({'P60520', 'IL1', 'Q8WVZ9'})"
"frozenset({'IL1', 'Q9UNN5', 'Q96S15'})"
"frozenset({'Q13501', 'IL1', 'P08670'})"
"frozenset({'IL1', 'P05091', 'Q6ZMR3'})"
"frozenset({'IL1', 'Q8N114', 'Q9NZC7'})"
"frozenset({'Q07866', 'IL1', 'Q9H3S7'})"
"frozenset({'IL1', 'O95817', 'Q16401'})"
"frozenset({'Q9UL03', 'Q5TA45', 'IL1'})"
"frozenset({'Q49A26', 'IL1', 'P18754'})"
"frozenset({'IL1', 'Q9UET6', 'Q9HCH5'})"
"frozenset({'IL1', 'Q9NUN5', 'P07910'})"
"frozenset({'P42773', 'IL1', 'P30279'})"
"frozenset({'IL1', 'P63244', 'P61313'})"
"frozenset({'P07996', 'IL1', 'Q15113'})"
"frozenset({'IL1', 'P07900', 'P04049'})"
"frozenset({'IL1', 'P01568', 'P23458'})"
"frozenset({'P30480', 'IL1', 'P62910'})"
"frozenset({'Q96HJ5', 'IL1', 'P19397'})"
"frozenset({'IL1', 'O43825', 'O94822'})"
"frozenset({'Q6ZN17', 'IL1', 'O75127'})"
"frozenset({'Q86VM9', 'IL1', 'Q92541'})"
"frozenset({'Q5T4S7', 'IL1', 'Q9P2J5'})"
"frozenset({'IL1', 'Q13155', 'P02545'})"
"frozenset({'O00267', 'IL1', 'Q99873'})"
"frozenset({'Q9H840', 'IL1', 'Q9Y4F1'})"
"frozenset({'IL1', 'Q16576', 'Q9NP66'})"
"frozenset({'IL1', 'Q9Y247', 'Q01850'})"
"frozenset({'O43678', 'IL1', 'O15239'})"
"frozenset({'IL1', 'O76001', 'P62873'})"
"frozenset({'IL1', 'O00161', 'P12429'})"
"frozenset({'P04198', 'IL1', 'Q969H0'})"
"frozenset({'IL1', 'Q9Y5L4', 'Q3ZCQ8'})"
"frozenset({'Q9NRX3', 'IL1', 'Q9NX08'})"
"frozenset({'P28069', 'IL1', 'P78337'})"
"frozenset({'P16989', 'IL1', 'Q9GZQ8'})"
"frozenset({'P00533', 'P62306', 'IL1'})"
"frozenset({'Q58FF6', 'P11802', 'IL1'})"
"frozenset({'IL1', 'Q6A162', 'Q9P2K3'})"
"frozenset({'IL1', 'Q05639', 'P35244'})"
"frozenset({'Q15717', 'P40855', 'IL1'})"
"frozenset({'IL1', 'Q00839', 'P20333'})"
"frozenset({'IL1', 'P06241', 'Q99835'})"
"frozenset({'Q01094', 'IL1', 'P27348'})"
"frozenset({'O75530', 'IL1', 'O00255'})"
"frozenset({'IL1', 'Q8IUH5', 'Q10981'})"
"frozenset({'A7E2Y1', 'IL1', 'P08047'})"
"frozenset({'IL1', 'P15822', 'P51692'})"
"frozenset({'O95816', 'IL1', 'Q9H967'})"
"frozenset({'Q6UX41', 'IL1', 'Q9NRU3'})"
"frozenset({'Q6ZU80', 'IL1', 'Q15051'})"
"frozenset({'IL1', 'P52272', 'Q01844'})"
"frozenset({'O43504', 'IL1', 'Q9NQL2'})"
"frozenset({'IL1', 'Q12913', 'P35222'})"
"frozenset({'P62945', 'IL1', 'P62910'})"
"frozenset({'IL1', 'Q92889', 'O15360'})"
"frozenset({'Q8N157', 'IL1', 'Q9H3U1'})"
"frozenset({'IL1', 'Q13546', 'Q02156'})"
"frozenset({'IL1', 'P41235', 'P23246'})"
"frozenset({'IL1', 'Q86VP6', 'Q9NUD5'})"
"frozenset({'IL1', 'P55209', 'P68400'})"
"frozenset({'Q13620', 'IL1', 'Q9BTL3'})"
"frozenset({'P36873', 'Q9BY41', 'IL1'})"
"frozenset({'P62851', 'IL1', 'P62857'})"
"frozenset({'Q9UK45', 'IL1', 'Q96B26'})"
"frozenset({'IL1', 'Q01201', 'Q8NFD5'})"
"frozenset({'P20809', 'IL1', 'P78552'})"
"frozenset({'IL1', 'P35568', 'Q8WYR1'})"
"frozenset({'Q96ME1', 'P61978', 'IL1'})"
"frozenset({'Q9ULW0', 'IL1', 'P05412'})"
"frozenset({'IL1', 'Q96B97', 'Q13042'})"
"frozenset({'IL1', 'Q04837', 'Q13619'})"
"frozenset({'P25098', 'IL1', 'Q8NGG2'})"
"frozenset({'Q7L5N1', 'IL1', 'Q8NDI1'})"
"frozenset({'O95568', 'IL1', 'P09661'})"
"frozenset({'IL1', 'Q96QA5', 'O75593'})"
"frozenset({'P01569', 'IL1', 'Q01113'})"
"frozenset({'Q14896', 'IL1', 'Q9HAU4'})"
"frozenset({'Q9NPG3', 'IL1', 'P84243'})"
"frozenset({'P15336', 'IL1', 'Q8IUH5'})"
"frozenset({'Q8NFW5', 'IL1', 'Q9BRT3'})"
"frozenset({'O15027', 'IL1', 'Q13492'})"
"frozenset({'P27694', 'IL1', 'Q96FV9'})"
"frozenset({'Q96PU5', 'IL1', 'P04150'})"
"frozenset({'IL1', 'Q9Y232', 'Q86U38'})"
"frozenset({'IL1', 'Q86X19', 'O95297'})"
"frozenset({'Q13133', 'IL1', 'Q9UIM3'})"
"frozenset({'IL1', 'O15320', 'Q9Y4K3'})"
"frozenset({'Q9BYD1', 'IL1', 'P26373'})"
"frozenset({'IL1', 'P49674', 'O75330'})"
"frozenset({'IL1', 'Q5TA76', 'Q701N4'})"
"frozenset({'Q9UQM7', 'IL1', 'P29475'})"
"frozenset({'IL1', 'P63162', 'O75716'})"
"frozenset({'IL1', 'P40227', 'P50213'})"
"frozenset({'P54920', 'IL1', 'Q9P1U0'})"
"frozenset({'IL1', 'Q9NX55', 'Q5VTT5'})"
"frozenset({'Q92905', 'IL1', 'O75882'})"
"frozenset({'IL1', 'P46379', 'P10145'})"
"frozenset({'Q14392', 'IL1', 'P01137'})"
"frozenset({'O43711', 'IL1', 'O14561'})"
"frozenset({'P49770', 'Q9Y3I0', 'IL1'})"
"frozenset({'O75360', 'IL1', 'P12018'})"
"frozenset({'P42771', 'IL1', 'P29590'})"
"frozenset({'Q92731', 'IL1', 'O15226'})"
"frozenset({'Q96EQ0', 'Q9H172', 'IL1'})"
"frozenset({'IL1', 'Q14185', 'Q07890'})"
"frozenset({'IL1', 'P51784', 'Q15831'})"
"frozenset({'P17612', 'IL1', 'P07949'})"
"frozenset({'IL1', 'Q86Y33', 'Q9NYY3'})"
"frozenset({'IL1', 'Q9GZQ8', 'Q14151'})"
"frozenset({'P52815', 'IL1', 'P08579'})"
"frozenset({'P20290', 'IL1', 'P19784'})"
"frozenset({'IL1', 'Q3SY00', 'Q86TI0'})"
"frozenset({'IL1', 'P62888', 'P27469'})"
"frozenset({'IL1', 'P07900', 'P51817'})"
"frozenset({'Q8NHV4', 'IL1', 'Q7Z7A1'})"
"frozenset({'IL1', 'P17066', 'Q71U36'})"
"frozenset({'Q01804', 'IL1', 'Q9NY12'})"
"frozenset({'IL1', 'Q06418', 'P08238'})"
"frozenset({'P20827', 'IL1', 'P54764'})"
"frozenset({'Q99729', 'Q13541', 'IL1'})"
"frozenset({'IL1', 'Q9NSV4', 'Q5T5S1'})"
"frozenset({'IL1', 'Q96QZ7', 'Q96J86'})"
"frozenset({'O43318', 'IL1', 'P60709'})"
"frozenset({'Q9BXP5', 'IL1', 'P08047'})"
"frozenset({'Q99942', 'IL1', 'P62837'})"
"frozenset({'IL1', 'P62993', 'Q06323'})"
"frozenset({'IL1', 'Q13315', 'Q9NZN5'})"
"frozenset({'IL1', 'O00329', 'P63211'})"
"frozenset({'P22234', 'IL1', 'Q9Y4B4'})"
"frozenset({'P27824', 'IL1', 'P07306'})"
"frozenset({'IL1', 'Q6ZT12', 'Q5TGY3'})"
"frozenset({'IL1', 'P15880', 'Q12906'})"
"frozenset({'Q9Y4P3', 'IL1', 'Q9P2G9'})"
"frozenset({'Q16623', 'IL1', 'Q96FZ5'})"
"frozenset({'Q96BD8', 'IL1', 'O14777'})"
"frozenset({'Q16836', 'IL1', 'Q9BWD1'})"
"frozenset({'P62191', 'IL1', 'Q9C0C7'})"
"frozenset({'IL1', 'P05129', 'O60266'})"
"frozenset({'IL1', 'Q8IVS2', 'P01106'})"
"frozenset({'IL1', 'Q9C0C7', 'P62195'})"
"frozenset({'Q8N5S1', 'IL1', 'Q9NZN5'})"
"frozenset({'Q06587', 'IL1', 'Q8WXX7'})"
"frozenset({'P17612', 'IL1', 'Q8NHC7'})"
"frozenset({'P01569', 'IL1', 'Q14627'})"
"frozenset({'P24539', 'IL1', 'Q99766'})"
"frozenset({'IL1', 'Q96CV9', 'Q9UNH7'})"
"frozenset({'IL1', 'Q9UBN7', 'Q8NHS0'})"
"frozenset({'IL1', 'P53007', 'P04629'})"
"frozenset({'Q01664', 'IL1', 'Q96IF1'})"
"frozenset({'P30050', 'P52815', 'IL1'})"
"frozenset({'IL1', 'O43683', 'P29353'})"
"frozenset({'IL1', 'Q9NPJ6', 'O14777'})"
"frozenset({'IL1', 'P55209', 'P61313'})"
"frozenset({'IL1', 'Q15046', 'Q9NRD1'})"
"frozenset({'IL1', 'Q8N766', 'Q12906'})"
"frozenset({'Q9HCE1', 'IL1', 'Q969H8'})"
"frozenset({'P25098', 'Q6IF36', 'IL1'})"
"frozenset({'Q9NX31', 'IL1', 'Q8IV20'})"
"frozenset({'IL1', 'P42330', 'P51857'})"
"frozenset({'IL1', 'P53367', 'Q6PCE3'})"
"frozenset({'Q49MG5', 'Q09472', 'IL1'})"
"frozenset({'P15336', 'IL1', 'P18031'})"
"frozenset({'Q9Y2K1', 'IL1', 'Q9BQA1'})"
"frozenset({'P46940', 'IL1', 'Q9UGI8'})"
"frozenset({'P62917', 'IL1', 'Q6NUN9'})"
"frozenset({'P49750', 'IL1', 'Q99873'})"
"frozenset({'IL1', 'P28482', 'P35568'})"
"frozenset({'IL1', 'Q96S82', 'O00571'})"
"frozenset({'IL1', 'O95905', 'Q01844'})"
"frozenset({'Q86XT4', 'IL1', 'Q07912'})"
"frozenset({'IL1', 'O00459', 'P63211'})"
"frozenset({'Q14204', 'IL1', 'Q71U36'})"
"frozenset({'IL1', 'P48742', 'Q9BWG4'})"
"frozenset({'Q9BYQ2', 'IL1', 'Q92608'})"
"frozenset({'Q9BQE3', 'IL1', 'Q99942'})"
"frozenset({'Q05516', 'IL1', 'P38936'})"
"frozenset({'Q17RP2', 'IL1', 'Q13111'})"
"frozenset({'IL1', 'P42766', 'Q16594'})"
"frozenset({'IL1', 'P40939', 'O15355'})"
"frozenset({'IL1', 'Q86WR0', 'Q96IK5'})"
"frozenset({'O60763', 'IL1', 'Q9Y508'})"
"frozenset({'IL1', 'P05412', 'Q9UGR2'})"
"frozenset({'P25098', 'IL1', 'Q8NGK1'})"
"frozenset({'IL1', 'Q8TDY2', 'Q9Y3A3'})"
"frozenset({'IL1', 'P06239', 'P23467'})"
"frozenset({'IL1', 'Q9BTV6', 'Q86T24'})"
"frozenset({'Q6W2J9', 'IL1', 'P29401'})"
"frozenset({'IL1', 'Q9BYR3', 'Q5TCM9'})"
"frozenset({'Q8NGR9', 'IL1', 'P38405'})"
"frozenset({'Q9Y265', 'P02545', 'IL1'})"
"frozenset({'O95274', 'Q92633', 'IL1'})"
"frozenset({'P82933', 'IL1', 'Q9BYN8'})"
"frozenset({'IL1', 'Q9UPT5', 'Q96RK4'})"
"frozenset({'P19823', 'IL1', 'Q8IXL6'})"
"frozenset({'IL1', 'P41240', 'Q05397'})"
"frozenset({'Q9HBM1', 'IL1', 'Q6P1K2'})"
"frozenset({'P14618', 'IL1', 'Q30154'})"
"frozenset({'Q15370', 'IL1', 'Q16665'})"
"frozenset({'Q05655', 'IL1', 'Q5JVS0'})"
"frozenset({'Q9UBS0', 'Q9BVC4', 'IL1'})"
"frozenset({'IL1', 'Q5T751', 'P60410'})"
"frozenset({'Q9NRC8', 'IL1', 'Q96GQ7'})"
"frozenset({'Q6PGP7', 'IL1', 'Q9NPD3'})"
"frozenset({'IL1', 'P35916', 'P01133'})"
"frozenset({'O00214', 'IL1', 'P11117'})"
"frozenset({'Q6DHV5', 'IL1', 'Q01860'})"
"frozenset({'Q9H4E7', 'IL1', 'P15884'})"
"frozenset({'IL1', 'Q99873', 'Q8TCT0'})"
"frozenset({'Q13516', 'IL1', 'P40222'})"
"frozenset({'IL1', 'P16298', 'Q9UJX6'})"
"frozenset({'P43403', 'IL1', 'O43516'})"
"frozenset({'Q9BQ66', 'IL1', 'P49901'})"
"frozenset({'P12755', 'IL1', 'P10242'})"
"frozenset({'IL1', 'P40189', 'P01100'})"
"frozenset({'IL1', 'P80723', 'P54253'})"
"frozenset({'IL1', 'P07195', 'Q9Y3C8'})"
"frozenset({'P19544', 'IL1', 'P26368'})"
"frozenset({'Q96CW1', 'IL1', 'Q92609'})"
"frozenset({'P07550', 'IL1', 'P04899'})"
"frozenset({'Q8TCT9', 'Q16720', 'IL1'})"
"frozenset({'IL1', 'Q9BVA0', 'Q8NG31'})"
"frozenset({'IL1', 'P05067', 'Q9HC16'})"
"frozenset({'Q00577', 'Q13573', 'IL1'})"
"frozenset({'IL1', 'P50990', 'P48643'})"
"frozenset({'IL1', 'Q13508', 'Q9UQ90'})"
"frozenset({'P26639', 'IL1', 'P62330'})"
"frozenset({'O00487', 'IL1', 'Q9UL46'})"
"frozenset({'Q9Y5E9', 'IL1', 'O43586'})"
"frozenset({'P03372', 'IL1', 'Q13428'})"
"frozenset({'O60282', 'P42263', 'IL1'})"
"frozenset({'Q14749', 'IL1', 'Q96HA8'})"
"frozenset({'O14641', 'IL1', 'Q15287'})"
"frozenset({'P55774', 'P32302', 'IL1'})"
"frozenset({'P51687', 'Q9UQM7', 'IL1'})"
"frozenset({'IL1', 'Q93009', 'Q16526'})"
"frozenset({'IL1', 'O15353', 'O96019'})"
"frozenset({'P04350', 'IL1', 'O00221'})"
"frozenset({'IL1', 'P21333', 'P41180'})"
"frozenset({'Q13480', 'P08069', 'IL1'})"
"frozenset({'Q8IYI6', 'Q8IXB3', 'IL1'})"
"frozenset({'P32249', 'IL1', 'O75487'})"
"frozenset({'IL1', 'Q9HAV7', 'P31948'})"
"frozenset({'P51828', 'Q8TD86', 'IL1'})"
"frozenset({'IL1', 'Q9UHP6', 'Q04864'})"
"frozenset({'P35354', 'IL1', 'P05412'})"
"frozenset({'Q96RB7', 'IL1', 'P49407'})"
"frozenset({'IL1', 'Q01081', 'Q00839'})"
"frozenset({'O43678', 'IL1', 'O43676'})"
"frozenset({'P43699', 'IL1', 'Q04206'})"
"frozenset({'P09382', 'IL1', 'P13598'})"
"frozenset({'P02751', 'IL1', 'Q9NU22'})"
"frozenset({'Q13620', 'IL1', 'P62847'})"
"frozenset({'P56385', 'Q5T3F8', 'IL1'})"
"frozenset({'Q86VM9', 'Q13618', 'IL1'})"
"frozenset({'Q8N8U2', 'IL1', 'Q9BUG6'})"
"frozenset({'IL1', 'Q9BZE4', 'P36578'})"
"frozenset({'P05106', 'IL1', 'O15530'})"
"frozenset({'IL1', 'P21580', 'P19438'})"
"frozenset({'P02489', 'P07320', 'IL1'})"
"frozenset({'P11940', 'IL1', 'Q96GG9'})"
"frozenset({'IL1', 'Q5TA76', 'O43610'})"
"frozenset({'IL1', 'P42677', 'P62701'})"
"frozenset({'P43657', 'IL1', 'Q9BZL3'})"
"frozenset({'Q92905', 'IL1', 'P19387'})"
"frozenset({'IL1', 'P09104', 'P16871'})"
"frozenset({'IL1', 'Q9Y6M9', 'Q8IZH2'})"
"frozenset({'Q16629', 'IL1', 'Q16181'})"
"frozenset({'P05305', 'P25101', 'IL1'})"
"frozenset({'IL1', 'Q14192', 'P35222'})"
"frozenset({'IL1', 'Q9NRC8', 'P61204'})"
"frozenset({'IL1', 'Q14137', 'P55769'})"
"frozenset({'IL1', 'P23588', 'Q9BU89'})"
"frozenset({'IL1', 'P62266', 'Q7Z7F7'})"
"frozenset({'Q9UMR2', 'IL1', 'P62330'})"
"frozenset({'P35414', 'IL1', 'P16520'})"
"frozenset({'P29972', 'IL1', 'Q92754'})"
"frozenset({'P60953', 'IL1', 'P30622'})"
"frozenset({'P32249', 'IL1', 'P35052'})"
"frozenset({'IL1', 'O75436', 'Q7Z7L7'})"
"frozenset({'O14980', 'IL1', 'P17612'})"
"frozenset({'IL1', 'P32119', 'Q8IW45'})"
"frozenset({'Q8N987', 'IL1', 'Q86YQ8'})"
"frozenset({'IL1', 'P17947', 'P11836'})"
"frozenset({'IL1', 'P35580', 'Q70EL2'})"
"frozenset({'IL1', 'P19320', 'P61088'})"
"frozenset({'IL1', 'Q8N4E4', 'Q9H5V9'})"
"frozenset({'IL1', 'O43187', 'P41273'})"
"frozenset({'IL1', 'P27361', 'P14415'})"
"frozenset({'Q9NS56', 'IL1', 'Q5JVS0'})"
"frozenset({'Q9Y4L5', 'IL1', 'Q15038'})"
"frozenset({'Q9NSE2', 'IL1', 'P26951'})"
"frozenset({'Q9UI30', 'Q9UKV3', 'IL1'})"
"frozenset({'Q6ZW49', 'IL1', 'Q92522'})"
"frozenset({'Q99729', 'Q9H9Z2', 'IL1'})"
"frozenset({'P01135', 'IL1', 'P04626'})"
"frozenset({'Q01804', 'IL1', 'P34947'})"
"frozenset({'IL1', 'P61981', 'Q92538'})"
"frozenset({'Q9NRC8', 'IL1', 'P05023'})"
"frozenset({'IL1', 'O14744', 'P49759'})"
"frozenset({'P62495', 'IL1', 'Q9P267'})"
"frozenset({'IL1', 'Q8TD31', 'P49675'})"
"frozenset({'IL1', 'P49915', 'P56545'})"
"frozenset({'Q9UBT7', 'IL1', 'P05549'})"
"frozenset({'P06213', 'IL1', 'Q9ULV8'})"
"frozenset({'P61236', 'Q96SB4', 'IL1'})"
"frozenset({'IL1', 'Q9P289', 'Q96N21'})"
"frozenset({'IL1', 'P67870', 'Q6UXH1'})"
"frozenset({'Q9BRB3', 'IL1', 'P57054'})"
"frozenset({'Q13200', 'IL1', 'P23508'})"
"frozenset({'IL1', 'Q8IXI1', 'Q9P227'})"
"frozenset({'Q13523', 'P03372', 'IL1'})"
"frozenset({'Q9H3S5', 'Q9H5K3', 'IL1'})"
"frozenset({'Q9NQH7', 'IL1', 'O95071'})"
"frozenset({'Q9UJ41', 'IL1', 'Q9HCH0'})"
"frozenset({'P37231', 'P45984', 'IL1'})"
"frozenset({'IL1', 'Q86UE8', 'Q92985'})"
"frozenset({'Q96CA5', 'IL1', 'O95785'})"
"frozenset({'IL1', 'Q9P2A4', 'P42768'})"
"frozenset({'Q99496', 'IL1', 'Q9H501'})"
"frozenset({'Q96EB6', 'IL1', 'P22460'})"
"frozenset({'O75971', 'IL1', 'P37198'})"
"frozenset({'P03372', 'IL1', 'P23396'})"
"frozenset({'O94761', 'IL1', 'P42331'})"
"frozenset({'Q99623', 'IL1', 'Q9H9E1'})"
"frozenset({'Q9H0W5', 'IL1', 'P51148'})"
"frozenset({'IL1', 'P20339', 'Q9H0U4'})"
"frozenset({'Q99626', 'IL1', 'Q6ZN04'})"
"frozenset({'IL1', 'Q02556', 'Q9NPF2'})"
"frozenset({'Q8IWE2', 'Q9BV44', 'IL1'})"
"frozenset({'O43918', 'IL1', 'Q01130'})"
"frozenset({'P60520', 'IL1', 'P33316'})"
"frozenset({'Q9UIF7', 'IL1', 'Q96H12'})"
"frozenset({'IL1', 'A1L4H1', 'Q13503'})"
"frozenset({'IL1', 'P38936', 'P61289'})"
"frozenset({'Q14671', 'IL1', 'Q14657'})"
"frozenset({'Q6UWB1', 'IL1', 'P41159'})"
"frozenset({'O95831', 'IL1', 'O75821'})"
"frozenset({'IL1', 'Q9Y5P6', 'P21281'})"
"frozenset({'IL1', 'O60861', 'O43516'})"
"frozenset({'Q9NY93', 'P22087', 'IL1'})"
"frozenset({'P46926', 'IL1', 'O00625'})"
"frozenset({'IL1', 'P01375', 'Q8IUN9'})"
"frozenset({'IL1', 'P54132', 'Q96RL1'})"
"frozenset({'Q8IW50', 'IL1', 'Q9UK96'})"
"frozenset({'IL1', 'P49407', 'Q8NGC9'})"
"frozenset({'IL1', 'Q9P013', 'P61326'})"
"frozenset({'IL1', 'A5PKW4', 'O60921'})"
"frozenset({'IL1', 'O75022', 'P60709'})"
"frozenset({'P00533', 'IL1', 'P54760'})"
"frozenset({'Q9BYM8', 'P62979', 'IL1'})"
"frozenset({'IL1', 'Q567U6', 'Q8TCE6'})"
"frozenset({'IL1', 'O15084', 'P20749'})"
